employee_id,age,gender,education,department,experience_years,salary,training_hours,projects_completed,avg_monthly_hours,satisfaction_score,last_promotion_years,absenteeism_days,peer_review_score,manager_rating,performance_score,performance_label
2043,53,Female,Bachelor,HR,32,92330,91,19,260,3.5,4,19,2.6,2.3,3.85,High
2044,45,Male,Master,HR,22,85564,14,22,157,1.2,4,20,1.7,4.1,2.41,Low
2045,35,Male,Master,Operations,13,66195,76,13,254,1.3,8,7,2.2,2.4,2.58,Medium
2046,53,Female,PhD,Operations,30,106586,27,23,144,3.2,1,3,3.6,3.0,3.05,Medium
2047,37,Female,Bachelor,Marketing,13,59180,80,3,184,2.1,9,24,3.0,3.1,1.98,Low
2048,25,Male,Master,Finance,4,56447,8,2,259,3.5,1,18,4.0,2.1,1.35,Low
2049,58,Male,Bachelor,Engineering,35,92960,55,9,267,3.4,4,27,1.9,2.3,2.3,Low
2050,42,Female,Master,Operations,19,81465,84,7,177,4.4,0,6,4.4,4.1,3.91,High
2051,35,Female,Master,Sales,12,65268,93,14,248,2.1,4,6,1.6,4.5,2.7,Medium
2052,52,Male,Bachelor,Sales,28,84249,74,5,235,3.3,4,0,2.3,1.1,2.27,Low
2053,39,Female,Bachelor,Sales,17,67961,93,20,233,4.1,7,18,3.4,3.4,3.72,High
2054,28,Female,Master,Operations,5,55986,35,15,168,3.0,5,25,3.9,3.5,2.39,Low
2055,31,Male,Bachelor,Operations,7,51301,55,20,276,4.3,5,16,2.1,3.9,3.06,Medium
2056,28,Male,High School,Sales,7,38249,88,1,162,1.5,4,7,4.8,3.8,2.36,Low
2057,54,Female,High School,Operations,34,83785,70,20,270,3.9,4,25,3.8,4.5,3.58,High
2058,44,Female,Bachelor,Engineering,20,71975,19,7,225,4.8,7,20,1.9,1.3,1.84,Low
2059,42,Female,Bachelor,Engineering,22,69405,54,5,197,2.3,0,14,3.9,2.6,2.38,Low
2060,40,Male,High School,Marketing,17,54075,59,4,150,2.5,8,19,3.8,4.1,2.36,Low
2061,40,Male,Bachelor,Finance,17,63227,34,11,181,1.3,5,18,4.0,4.4,2.45,Low
2062,57,Male,Bachelor,Engineering,33,90987,73,19,270,3.6,8,6,4.7,2.1,3.46,Medium
2063,50,Female,Bachelor,Marketing,30,86291,98,6,153,3.2,1,23,3.8,3.3,3.35,Medium
2064,39,Male,Bachelor,HR,16,61501,0,20,185,1.2,2,23,2.4,1.7,1.38,Low
2065,23,Male,High School,Finance,2,28937,77,18,263,4.0,0,12,4.2,4.4,3.96,High
2066,22,Male,Bachelor,Engineering,0,36755,44,5,199,4.3,4,0,3.8,3.9,2.7,Medium
2067,26,Male,Bachelor,HR,4,44390,68,20,175,4.6,1,6,3.3,1.9,3.49,Medium
2068,41,Male,Master,Marketing,18,77816,39,15,165,3.2,0,4,2.4,3.5,2.98,Medium
2069,32,Male,Bachelor,Engineering,12,54216,37,21,204,2.8,8,17,4.7,3.0,3.23,Medium
2070,23,Female,Master,Engineering,0,46203,97,20,269,4.5,8,7,3.1,2.0,3.56,High
2071,24,Male,Bachelor,Operations,4,42890,23,6,209,2.6,5,14,3.5,4.6,1.99,Low
2072,44,Female,PhD,HR,23,103082,3,4,265,3.6,7,17,2.7,1.6,1.71,Low
2073,33,Male,Bachelor,Engineering,13,62188,90,17,179,3.5,8,5,4.1,2.9,3.38,Medium
2074,41,Male,Bachelor,Sales,18,68500,68,15,249,2.5,4,27,2.4,3.3,2.88,Medium
2075,26,Male,High School,Operations,5,39216,12,18,237,1.3,1,4,4.2,4.3,2.01,Low
2076,58,Male,Bachelor,Operations,34,89746,20,6,151,1.1,3,21,1.4,1.6,1.13,Low
2077,59,Male,Master,Engineering,37,108790,31,24,163,2.7,2,10,3.8,3.4,2.77,Medium
2078,51,Female,High School,Operations,28,69195,37,20,171,2.9,9,25,2.9,1.0,1.72,Low
2079,30,Male,Bachelor,Finance,7,50165,94,22,253,4.3,6,7,3.8,4.3,3.84,High
2080,55,Male,Master,HR,32,102193,31,19,186,2.7,9,8,3.1,1.9,2.25,Low
2081,56,Female,Bachelor,Finance,35,94849,78,12,174,2.1,9,12,1.5,3.9,3.16,Medium
2082,43,Male,High School,Marketing,19,63262,56,9,261,2.8,9,2,2.9,3.4,1.65,Low
2083,45,Female,High School,Finance,25,66898,47,8,267,2.0,7,2,4.9,1.2,2.11,Low
2084,38,Male,High School,Sales,14,49629,29,15,276,1.4,4,6,4.0,1.7,1.94,Low
2085,31,Male,PhD,Operations,10,82766,70,1,149,1.5,1,2,2.2,2.1,1.55,Low
2086,51,Female,Master,Operations,28,93147,37,2,204,2.3,8,10,4.8,4.5,2.2,Low
2087,44,Other,Master,Sales,22,79063,94,3,237,1.1,0,13,4.1,2.9,2.41,Low
2088,53,Male,Master,Operations,30,98830,43,19,149,1.9,4,25,2.5,4.7,2.35,Low
2089,38,Male,Bachelor,Finance,18,71334,25,10,248,4.2,2,27,3.4,1.2,2.12,Low
2090,38,Male,Bachelor,Marketing,16,67743,99,14,207,1.9,7,20,2.7,1.0,3.04,Medium
2091,35,Male,Bachelor,Engineering,12,56275,89,19,243,1.4,7,9,1.4,4.8,2.99,Medium
2092,30,Female,Master,Sales,8,57976,1,11,144,4.8,0,19,4.2,3.9,2.26,Low
2093,23,Male,Master,Finance,0,49069,42,21,255,3.5,3,26,1.8,4.1,2.7,Medium
2094,46,Female,Bachelor,Finance,25,78902,42,6,144,1.2,9,8,2.8,4.7,1.96,Low
2095,30,Male,Bachelor,Finance,7,45845,62,19,199,1.2,7,26,3.8,4.9,3.19,Medium
2096,43,Female,PhD,Engineering,23,99442,72,14,204,3.4,8,11,4.7,1.4,2.82,Medium
2097,25,Female,Bachelor,HR,1,39442,57,8,266,3.2,8,7,1.3,1.6,2.2,Low
2098,47,Female,Master,Operations,24,88404,47,2,167,1.3,1,11,2.6,1.8,1.58,Low
2099,50,Male,Bachelor,Operations,26,75076,4,22,222,1.9,8,8,3.5,4.3,2.45,Low
2100,55,Female,Bachelor,Marketing,35,96863,90,18,268,4.7,7,21,4.1,2.4,3.24,Medium
2101,44,Female,Bachelor,HR,21,70270,75,22,168,3.3,8,17,4.7,3.4,3.37,Medium
2102,58,Female,Bachelor,Operations,38,97652,34,4,203,2.8,8,23,1.0,4.4,1.71,Low
2103,32,Female,Bachelor,Marketing,10,58424,92,3,171,2.0,2,29,3.5,3.7,2.15,Low
2104,27,Female,Bachelor,Marketing,7,53548,15,2,148,1.5,4,16,1.0,1.3,1.0,Low
2105,39,Female,Master,Finance,17,70950,82,24,278,2.6,2,10,4.1,2.8,3.31,Medium
2106,42,Male,Master,Sales,19,83054,48,4,271,4.7,5,20,1.6,1.3,2.07,Low
2107,57,Female,Master,Finance,35,97850,59,18,180,1.2,9,1,4.6,2.9,3.24,Medium
2108,59,Female,Bachelor,Engineering,36,98500,50,11,164,5.0,4,28,1.6,1.9,2.44,Low
2109,55,Male,Master,Operations,32,97004,90,9,147,1.8,1,22,4.1,1.0,2.46,Low
2110,38,Male,Bachelor,Marketing,17,65178,81,8,197,2.6,2,20,2.2,4.3,2.68,Medium
2111,58,Female,Bachelor,Sales,35,87744,58,21,248,1.2,6,25,3.2,4.9,2.71,Medium
2112,46,Male,Bachelor,Operations,24,75645,63,8,268,3.3,9,18,3.4,4.9,2.83,Medium
2113,59,Male,Bachelor,Marketing,38,96734,12,5,141,2.9,9,13,1.8,2.2,1.59,Low
2114,33,Male,Master,Marketing,12,63440,93,13,149,3.7,4,22,2.2,4.3,3.5,Medium
2115,44,Female,Bachelor,Finance,21,76159,25,7,230,3.2,2,27,1.4,3.7,1.04,Low
2116,43,Female,Bachelor,Sales,23,75415,69,21,256,2.6,3,2,1.0,4.2,3.2,Medium
2117,42,Female,Master,Sales,22,78411,2,5,202,4.0,5,5,2.0,4.4,1.85,Low
2118,48,Female,Bachelor,Operations,27,76313,86,13,150,1.1,7,3,3.1,4.9,3.14,Medium
2119,52,Male,Master,Marketing,29,93178,11,20,235,3.2,6,11,3.9,1.6,2.42,Low
2120,27,Male,Bachelor,Sales,7,47230,40,16,263,1.5,2,25,4.2,4.1,2.44,Low
2121,48,Male,Master,Sales,25,89143,78,14,232,2.7,1,1,1.3,3.9,3.0,Medium
2122,55,Male,Bachelor,Operations,32,84974,64,5,241,4.2,2,24,2.1,2.2,2.37,Low
2123,33,Male,PhD,Finance,12,78549,62,23,237,1.6,4,5,4.1,2.6,2.97,Medium
2124,28,Female,Bachelor,HR,7,47437,49,19,165,4.7,6,4,2.9,1.7,2.94,Medium
2125,31,Female,Master,Engineering,7,55703,46,4,178,4.6,7,28,1.7,4.7,2.09,Low
2126,38,Female,Bachelor,HR,18,65588,7,24,231,2.7,5,4,2.6,4.5,2.62,Medium
2127,47,Other,Bachelor,Sales,27,82583,30,22,247,1.0,1,7,2.1,3.5,1.64,Low
2128,42,Female,Bachelor,Marketing,22,70536,10,24,215,4.2,1,4,1.2,3.0,2.61,Medium
2129,49,Female,Bachelor,Engineering,27,81288,16,11,206,4.5,9,23,4.1,1.9,2.47,Low
2130,23,Male,Bachelor,Engineering,0,43298,26,2,261,1.7,4,7,2.2,4.2,1.21,Low
2131,22,Male,Master,Marketing,1,50311,94,13,250,4.7,4,0,4.8,1.0,3.42,Medium
2132,57,Male,Bachelor,Engineering,37,93201,26,16,157,4.7,0,19,4.6,2.9,3.3,Medium
2133,47,Male,Master,Marketing,23,87325,77,9,174,2.9,0,8,3.9,4.4,3.74,High
2134,50,Male,High School,Engineering,30,75974,86,16,157,4.2,8,13,2.3,3.5,3.29,Medium
2135,42,Female,Bachelor,Operations,19,67436,55,7,267,2.8,6,1,2.1,3.5,2.38,Low
2136,32,Male,Master,Operations,9,62590,68,16,266,3.3,7,10,2.9,1.3,2.68,Medium
2137,32,Male,Master,HR,11,70649,93,13,223,2.3,4,3,2.4,2.1,2.84,Medium
2138,57,Female,Bachelor,Engineering,35,94456,97,5,182,1.6,2,3,4.6,3.7,3.32,Medium
2139,56,Female,High School,Finance,35,86752,46,15,221,4.0,2,16,1.5,1.2,2.25,Low
2140,55,Male,Bachelor,Marketing,35,90046,18,7,166,1.0,2,25,3.9,2.3,1.02,Low
2141,45,Male,Bachelor,Engineering,21,70236,56,18,187,3.3,0,25,3.4,2.4,2.82,Medium
2142,43,Other,Bachelor,Operations,22,69672,30,20,208,4.5,2,15,4.2,3.0,2.91,Medium
2143,26,Male,Bachelor,Operations,4,41401,15,23,255,1.9,1,29,3.2,2.4,1.75,Low
2144,54,Female,Bachelor,Marketing,33,93293,44,2,263,2.3,7,6,3.5,2.8,1.65,Low
2145,57,Male,High School,Finance,34,80313,26,8,155,3.3,9,11,4.9,3.2,2.4,Low
2146,41,Male,Master,Engineering,21,82852,60,10,265,2.0,9,16,1.4,1.5,2.04,Low
2147,40,Male,Master,Engineering,20,83479,25,10,153,4.4,5,4,1.4,1.7,2.2,Low
2148,56,Female,High School,Finance,36,79087,28,11,178,2.5,4,7,2.6,4.3,2.63,Medium
2149,38,Female,Bachelor,Finance,18,69146,43,21,247,3.3,0,19,2.9,2.8,2.51,Medium
2150,55,Male,High School,Finance,35,83779,28,21,151,1.9,1,4,1.8,2.4,2.06,Low
2151,30,Male,Master,Operations,10,62205,94,8,236,1.2,1,10,1.3,2.7,2.44,Low
2152,47,Male,Bachelor,Marketing,23,72467,1,16,194,1.7,6,25,1.1,1.7,1.42,Low
2153,23,Female,Bachelor,Finance,1,40750,5,16,273,1.2,6,27,4.1,2.0,1.48,Low
2154,30,Male,High School,Marketing,10,43534,8,17,179,2.9,5,18,2.9,3.1,1.9,Low
2155,30,Male,High School,HR,8,45411,14,6,230,3.3,7,20,4.4,2.4,2.07,Low
2156,38,Male,Bachelor,Engineering,18,71674,83,18,152,1.2,3,27,2.4,2.9,2.83,Medium
2157,22,Male,Master,Engineering,1,49738,57,17,208,1.4,8,18,3.8,1.6,2.26,Low
2158,46,Female,Bachelor,Sales,26,82513,1,12,235,2.9,7,3,3.0,1.6,1.88,Low
2159,46,Female,Bachelor,HR,23,72238,2,15,150,4.2,2,10,3.4,2.5,2.27,Low
2160,56,Male,Bachelor,Finance,32,87936,51,7,257,3.5,2,18,2.5,2.5,2.02,Low
2161,24,Male,Bachelor,Finance,3,41336,54,14,200,1.4,8,4,1.3,4.5,2.57,Medium
2162,58,Male,Bachelor,Operations,37,93059,52,4,175,4.6,8,1,4.8,1.1,2.54,Medium
2163,51,Male,Bachelor,HR,28,78568,93,17,277,4.7,4,24,4.3,5.0,3.52,High
2164,59,Female,Master,Finance,38,106720,71,11,268,2.3,9,18,2.2,4.8,2.49,Low
2165,55,Male,PhD,Sales,31,114457,39,6,202,3.5,0,25,4.8,3.2,1.74,Low
2166,33,Male,PhD,Marketing,12,86544,84,10,279,3.0,2,29,2.2,3.9,3.53,High
2167,40,Male,Bachelor,Engineering,16,68220,38,15,144,4.8,4,16,2.8,4.7,3.42,Medium
2168,58,Female,Master,HR,37,107025,42,6,217,3.0,3,20,4.0,2.0,1.7,Low
2169,38,Female,PhD,Engineering,18,94935,12,16,175,4.8,3,19,2.2,2.3,2.09,Low
2170,31,Female,High School,Marketing,10,49119,36,12,152,1.8,0,17,2.3,1.4,1.77,Low
2171,33,Female,High School,HR,12,51221,54,19,202,2.4,5,14,2.6,3.3,3.16,Medium
2172,37,Female,High School,Marketing,15,55014,31,16,150,4.1,9,15,2.9,1.6,2.61,Medium
2173,45,Female,Bachelor,Finance,25,79565,13,14,208,4.1,3,27,1.5,4.7,2.31,Low
2174,40,Male,Master,Finance,17,77237,64,6,241,3.9,0,11,1.1,2.7,2.12,Low
2175,29,Male,Bachelor,Finance,6,46540,26,9,171,4.4,9,7,4.7,4.7,3.06,Medium
2176,52,Female,Bachelor,Marketing,32,86819,23,22,149,3.8,5,24,2.4,1.8,2.49,Low
2177,42,Female,Bachelor,Marketing,19,72186,21,1,247,3.5,4,5,1.4,3.8,1.75,Low
2178,38,Female,High School,Marketing,18,60023,77,22,193,2.8,4,23,4.0,3.6,3.33,Medium
2179,44,Female,Bachelor,Engineering,21,75564,44,8,221,2.9,1,17,2.2,2.6,1.89,Low
2180,58,Male,High School,Marketing,36,79834,7,7,226,2.6,0,10,1.7,4.6,2.14,Low
2181,37,Female,Bachelor,Finance,14,59324,90,14,221,3.5,6,5,4.9,2.7,2.98,Medium
2182,27,Other,Master,Sales,6,54629,66,8,174,2.6,4,16,4.7,1.8,2.6,Medium
2183,29,Female,Master,Marketing,9,61486,63,11,206,1.6,2,9,1.4,4.9,2.42,Low
2184,46,Male,Master,Sales,22,86221,96,24,204,1.4,5,18,4.6,2.8,2.81,Medium
2185,39,Male,Master,Finance,15,75579,46,9,156,4.7,2,14,4.6,1.8,2.6,Medium
2186,46,Male,Master,Marketing,26,91933,20,19,181,1.1,5,15,3.5,2.5,1.7,Low
2187,33,Male,Master,Engineering,11,65282,31,7,260,1.4,5,22,3.1,3.5,1.44,Low
2188,36,Male,Master,Engineering,13,73498,44,6,260,2.8,8,27,1.9,3.0,1.63,Low
2189,47,Female,Master,Sales,25,88985,43,18,278,2.1,7,28,1.5,3.5,2.57,Medium
2190,47,Male,Bachelor,Operations,23,74906,40,5,217,2.6,0,28,3.4,3.6,2.02,Low
2191,53,Female,Bachelor,Engineering,33,87968,95,19,167,1.5,6,16,4.3,1.5,3.21,Medium
2192,31,Female,Master,Engineering,11,68644,51,11,178,1.5,8,21,3.8,2.3,1.76,Low
2193,37,Female,Bachelor,Engineering,15,65912,87,5,239,4.2,1,6,1.7,4.0,2.75,Medium
2194,28,Female,Bachelor,Finance,6,49275,10,24,150,4.0,8,18,2.2,3.6,2.48,Low
2195,38,Female,Bachelor,Engineering,15,63367,84,9,254,1.4,5,26,3.2,1.4,2.21,Low
2196,44,Female,Bachelor,HR,23,79035,17,24,256,3.7,2,7,3.5,2.3,2.88,Medium
2197,47,Male,PhD,Marketing,26,105516,10,8,271,3.4,7,7,1.3,4.7,2.05,Low
2198,42,Female,Bachelor,Engineering,19,68126,26,11,203,3.9,6,4,3.5,4.4,2.45,Low
2199,43,Male,Bachelor,Operations,22,70262,42,22,222,2.9,7,10,3.9,3.7,3.26,Medium
2200,28,Female,Bachelor,Operations,4,43414,64,6,141,2.1,7,1,1.7,1.3,1.72,Low
2201,35,Male,Master,Engineering,14,71240,53,15,182,3.7,6,17,2.0,3.4,2.75,Medium
2202,36,Male,Bachelor,Engineering,13,63549,28,6,180,2.5,0,20,2.0,1.0,1.0,Low
2203,28,Male,Bachelor,HR,7,50622,20,22,199,1.9,9,3,4.8,3.6,2.67,Medium
2204,30,Female,Master,Engineering,10,64993,28,11,251,2.6,9,11,2.6,3.9,2.35,Low
2205,29,Male,Bachelor,Engineering,7,54464,8,15,179,4.1,9,3,3.1,3.0,2.44,Low
2206,44,Female,Bachelor,Marketing,20,67492,60,12,198,2.9,7,4,3.9,1.0,2.27,Low
2207,50,Female,Bachelor,Operations,30,88211,61,9,184,2.2,4,16,2.5,3.7,2.52,Medium
2208,39,Male,Master,HR,19,82497,70,10,181,4.3,1,22,1.4,4.3,2.57,Medium
2209,52,Female,Bachelor,Operations,29,88072,94,15,258,4.5,1,18,3.6,3.3,3.04,Medium
2210,51,Male,Bachelor,HR,29,80675,90,17,270,2.7,1,9,3.7,3.8,3.7,High
2211,56,Female,Bachelor,Operations,34,88405,95,16,278,2.5,8,13,2.0,1.4,2.43,Low
2212,39,Female,Bachelor,Engineering,15,60863,4,22,163,3.5,4,14,1.1,3.9,2.5,Medium
2213,38,Male,Bachelor,Operations,15,64841,96,8,189,1.2,2,25,3.7,3.5,2.56,Medium
2214,35,Other,High School,Operations,11,49400,14,17,227,3.8,5,13,3.8,2.3,2.62,Medium
2215,52,Female,High School,HR,31,80572,56,11,160,4.1,8,15,1.1,3.7,2.32,Low
2216,45,Female,Bachelor,Sales,25,82025,4,11,271,2.6,8,7,3.8,3.6,2.32,Low
2217,56,Female,Master,HR,32,102876,19,6,264,1.7,8,8,4.8,3.4,1.82,Low
2218,55,Female,Master,HR,35,99105,80,22,182,1.1,9,7,1.7,1.7,2.47,Low
2219,24,Male,Bachelor,HR,1,39057,3,2,162,3.5,3,10,3.1,2.2,1.0,Low
2220,58,Male,Master,Finance,37,109135,55,1,160,2.1,4,11,3.8,5.0,1.89,Low
2221,47,Male,Bachelor,Finance,24,73042,84,20,197,2.9,0,13,1.9,2.7,3.24,Medium
2222,44,Female,PhD,Finance,23,95278,33,6,165,2.5,9,17,4.0,1.2,1.59,Low
2223,36,Male,Bachelor,HR,15,60659,39,5,198,1.7,5,22,4.5,4.6,1.62,Low
2224,25,Other,Bachelor,Sales,5,48895,68,23,229,3.0,1,11,4.3,1.7,2.99,Medium
2225,50,Male,Bachelor,HR,27,77246,67,22,184,2.8,6,3,2.0,2.6,3.1,Medium
2226,43,Male,Bachelor,Engineering,20,70974,21,22,233,3.5,3,12,4.2,2.1,2.33,Low
2227,46,Male,Master,Sales,22,83150,13,9,249,2.0,3,20,2.7,4.9,2.21,Low
2228,34,Female,Bachelor,Finance,11,51920,67,5,203,1.9,8,26,2.1,2.5,1.73,Low
2229,39,Female,Bachelor,Operations,15,59608,7,18,223,4.3,0,15,1.7,3.8,2.25,Low
2230,54,Male,Bachelor,Operations,32,87674,66,24,216,3.8,5,9,4.6,3.4,3.44,Medium
2231,37,Female,Bachelor,Marketing,15,62845,45,19,166,4.1,1,20,2.7,1.2,2.0,Low
2232,23,Male,Bachelor,Sales,1,40496,28,15,226,1.5,5,10,4.5,2.5,2.12,Low
2233,56,Female,Bachelor,Finance,33,90582,89,15,151,1.9,6,24,1.6,2.6,2.49,Low
2234,55,Male,Master,Sales,32,102550,93,9,241,3.3,2,11,4.1,5.0,3.56,High
2235,51,Male,Master,Sales,27,89410,11,14,184,4.4,3,17,1.4,4.2,2.04,Low
2236,34,Female,Bachelor,Operations,13,57126,78,5,267,4.6,1,1,1.1,4.4,2.42,Low
2237,34,Female,Bachelor,HR,10,50490,51,17,171,4.3,6,18,5.0,2.3,3.63,High
2238,39,Male,Master,Engineering,17,79987,57,15,193,1.2,8,4,1.3,2.3,2.11,Low
2239,53,Male,Bachelor,Marketing,29,84432,1,20,252,4.3,4,27,2.8,3.1,2.3,Low
2240,53,Female,Bachelor,Finance,32,86371,0,17,254,4.6,4,19,4.5,3.5,2.95,Medium
2241,56,Female,Master,Sales,33,98564,54,24,171,1.2,8,9,4.3,3.9,2.73,Medium
2242,50,Female,Bachelor,Marketing,26,79837,91,24,243,2.7,7,25,2.9,4.3,3.16,Medium
2243,50,Female,Bachelor,Sales,28,81989,98,9,194,3.1,0,15,3.4,4.5,3.45,Medium
2244,37,Other,Bachelor,Operations,15,63471,33,13,180,1.9,1,11,3.5,1.1,2.44,Low
2245,31,Male,Bachelor,Engineering,8,50380,63,22,266,3.1,6,8,1.4,4.2,2.63,Medium
2246,51,Male,PhD,Operations,27,106189,67,13,179,4.5,2,2,2.1,3.4,3.05,Medium
2247,46,Male,Bachelor,Marketing,25,81103,81,5,211,4.5,5,0,2.2,3.1,3.0,Medium
2248,41,Male,PhD,Finance,18,96614,11,14,253,4.8,0,4,2.5,3.5,2.65,Medium
2249,26,Female,Bachelor,Sales,2,45473,49,7,177,2.9,7,7,2.1,4.5,2.3,Low
2250,22,Female,Bachelor,Engineering,2,39676,20,5,195,2.6,1,16,2.0,3.2,1.33,Low
2251,51,Male,Bachelor,Operations,29,86290,9,12,173,3.7,0,0,2.4,1.6,1.3,Low
2252,24,Male,Bachelor,Marketing,3,44782,84,3,268,2.7,1,12,2.5,2.7,2.98,Medium
2253,35,Female,Bachelor,Operations,14,65838,88,9,149,1.2,7,5,2.9,4.7,3.26,Medium
2254,51,Female,Bachelor,Sales,30,82711,80,10,155,3.9,9,14,1.7,4.3,2.75,Medium
2255,25,Male,Master,Sales,3,58931,69,1,153,2.1,4,6,4.2,1.8,2.16,Low
2256,39,Female,PhD,Finance,15,83102,13,14,229,1.2,8,29,4.4,3.9,1.76,Low
2257,58,Male,Bachelor,Engineering,35,89437,39,1,157,1.1,2,23,2.0,2.0,1.05,Low
2258,46,Female,Bachelor,HR,22,76121,81,10,223,4.7,7,7,1.5,2.4,2.82,Medium
2259,22,Female,Master,Operations,0,53217,29,11,195,2.0,3,2,3.9,2.9,1.82,Low
2260,36,Male,Bachelor,Sales,15,64312,72,20,229,2.8,6,14,4.7,2.8,3.23,Medium
2261,30,Male,Bachelor,Marketing,6,45067,13,2,168,4.8,9,3,1.1,1.1,1.52,Low
2262,36,Female,PhD,Operations,15,87752,51,23,161,2.9,9,8,1.1,4.1,2.34,Low
2263,45,Male,High School,Finance,25,68363,16,2,150,1.3,7,10,1.7,4.4,1.14,Low
2264,25,Male,Bachelor,Finance,4,41379,61,23,180,3.2,2,20,3.7,3.1,2.73,Medium
2265,33,Female,Bachelor,Sales,12,62476,97,24,278,1.4,2,13,4.9,1.7,3.0,Medium
2266,58,Male,Bachelor,Sales,35,93002,21,11,191,1.4,0,26,4.0,2.0,1.58,Low
2267,58,Male,Bachelor,Sales,38,95182,52,8,206,4.4,7,29,3.3,1.5,2.26,Low
2268,27,Female,Master,HR,6,57747,31,3,224,2.2,1,8,3.8,1.7,1.64,Low
2269,45,Male,PhD,Sales,24,101196,75,9,214,3.7,6,11,1.9,4.5,3.52,High
2270,32,Male,Bachelor,Operations,12,58132,54,16,275,3.0,6,4,3.8,2.9,2.96,Medium
2271,34,Female,Bachelor,Operations,14,62040,79,16,262,1.9,6,20,2.3,1.4,2.49,Low
2272,55,Male,Bachelor,Engineering,31,85620,21,10,145,3.1,3,24,1.9,2.0,1.69,Low
2273,46,Female,Master,Marketing,23,88237,37,6,220,1.3,6,5,1.9,4.8,1.48,Low
2274,28,Other,PhD,Sales,8,77259,49,20,152,2.4,9,18,3.7,3.0,2.69,Medium
2275,25,Female,Master,Operations,5,60966,65,24,145,3.1,7,27,4.1,3.1,3.23,Medium
2276,29,Male,Bachelor,Operations,7,48422,44,20,260,1.9,8,4,3.3,3.1,2.86,Medium
2277,41,Male,PhD,Operations,21,94887,7,20,184,3.6,6,0,1.3,1.4,1.66,Low
2278,50,Female,Bachelor,HR,27,80942,64,11,245,1.2,5,24,1.2,4.9,2.01,Low
2279,31,Female,Bachelor,Marketing,10,55552,39,8,165,2.9,4,9,1.9,1.3,1.45,Low
2280,55,Female,Bachelor,Finance,34,90013,4,20,143,3.9,9,13,2.1,3.8,2.19,Low
2281,47,Female,Bachelor,Operations,26,79367,44,1,176,2.7,9,25,2.6,1.2,1.39,Low
2282,24,Male,Master,Sales,3,57802,45,6,160,4.5,6,26,1.3,2.8,1.73,Low
2283,27,Male,Master,Operations,5,59459,35,8,167,3.5,9,22,3.9,4.6,2.78,Medium
2284,26,Female,Bachelor,Marketing,6,53947,16,14,171,4.8,1,16,3.8,4.1,2.46,Low
2285,26,Female,Bachelor,Finance,5,48790,40,3,242,2.1,4,29,2.4,2.3,1.7,Low
2286,44,Male,Bachelor,HR,20,74559,29,2,165,4.8,7,26,3.3,3.2,2.01,Low
2287,30,Female,Bachelor,Engineering,9,58220,51,22,255,3.4,5,10,1.4,1.7,2.42,Low
2288,56,Male,Bachelor,Sales,36,89551,78,1,232,4.0,5,3,2.7,4.8,3.16,Medium
2289,41,Male,Bachelor,Engineering,20,65133,19,11,169,4.6,0,17,4.4,3.8,2.86,Medium
2290,56,Male,Master,HR,34,102607,35,21,260,3.2,1,18,3.6,2.5,2.81,Medium
2291,39,Female,Master,Marketing,16,75599,65,6,144,4.4,2,3,1.4,2.3,1.93,Low
2292,38,Female,PhD,Marketing,15,87624,44,8,257,3.2,6,11,4.4,2.0,2.74,Medium
2293,45,Female,PhD,HR,25,98560,3,7,145,3.4,9,13,3.7,4.1,2.49,Low
2294,24,Other,Master,Operations,1,53884,49,6,245,2.8,5,17,2.8,2.7,2.01,Low
2295,53,Male,Bachelor,HR,30,82186,87,18,263,1.6,4,25,3.8,2.3,2.54,Medium
2296,56,Female,Master,Sales,32,95665,54,12,277,3.2,8,0,1.7,4.6,2.37,Low
2297,59,Female,Bachelor,Finance,38,95170,58,8,209,4.9,9,26,3.2,1.6,2.43,Low
2298,34,Female,Master,Engineering,14,68646,41,24,277,4.1,6,19,3.5,2.1,2.64,Medium
2299,46,Female,Bachelor,Engineering,23,70095,1,21,245,4.0,8,24,4.7,2.4,2.44,Low
2300,30,Male,Master,Marketing,7,59606,45,19,183,3.6,2,29,1.3,2.0,2.12,Low
2301,25,Female,Bachelor,Operations,2,43817,1,24,195,2.4,7,10,2.5,3.3,1.83,Low
2302,35,Male,High School,Marketing,13,47921,49,5,271,1.7,8,26,4.7,3.4,1.94,Low
2303,58,Male,Bachelor,Sales,37,92778,0,19,152,1.9,1,24,1.9,1.2,1.42,Low
2304,55,Male,Bachelor,HR,33,85664,12,9,261,1.0,3,27,4.3,1.6,1.09,Low
2305,32,Male,PhD,Engineering,12,78617,69,12,158,3.7,1,24,1.0,1.8,2.19,Low
2306,24,Male,Bachelor,Sales,0,35450,21,15,229,4.2,6,18,1.1,1.3,2.17,Low
2307,49,Male,Bachelor,Marketing,28,86990,16,23,148,2.1,3,0,2.3,1.5,1.87,Low
2308,50,Male,Master,Marketing,26,91372,58,13,185,1.4,5,0,4.1,2.0,2.15,Low
2309,30,Male,Bachelor,Engineering,10,51892,85,24,195,2.3,7,29,1.4,2.4,2.84,Medium
2310,24,Male,Bachelor,Marketing,4,46528,69,13,213,2.2,5,2,2.5,4.2,3.15,Medium
2311,46,Female,Bachelor,Operations,22,70454,2,21,179,2.8,3,25,1.5,1.9,1.85,Low
2312,55,Female,Bachelor,Marketing,31,85308,69,21,206,2.1,5,13,1.9,3.7,2.64,Medium
